IssuedYear,IssuedMonth,LoanAmt,Term,IntRate,Grade,SubGrade,EmpTitle,EmpLength,HomeStatus,AnnualInc,VerificationStatus,LoanStatus,Purpose,State,DTI,NoOfInqs,AppType,CreditHistory,FICO,DefaultStatus
2008,Dec,10000.0,36,14.74,D,D3,ACSC,6,RENT,44000.0,Not Verified,Fully Paid,debt_consolidation,CA,18.3,1,INDIVIDUAL,12,667,Good-Loan
2008,Dec,1525.0,36,10.95,B,B1,Self,7,OWN,25000.0,Verified,Fully Paid,small_business,CA,11.62,0,INDIVIDUAL,17,727,Good-Loan
2008,Dec,13000.0,36,11.26,B,B2,Fire Design Specialties,9,MORTGAGE,92000.0,Not Verified,Fully Paid,small_business,CA,14.05,0,INDIVIDUAL,19,722,Good-Loan
2008,Dec,10000.0,36,9.32,A,A4,SGT,1,RENT,59000.0,Verified,Fully Paid,debt_consolidation,MD,11.02,0,INDIVIDUAL,9,757,Good-Loan
2008,Dec,15000.0,36,12.21,B,B5,"David Burre Engineers & Survyors, Inc.",3,MORTGAGE,75000.0,Not Verified,Fully Paid,small_business,GA,15.02,2,INDIVIDUAL,14,722,Good-Loan
2008,Dec,4800.0,36,9.63,A,A5,Cisco Systems,10,MORTGAGE,129996.0,Not Verified,Fully Paid,small_business,CA,7.38,1,INDIVIDUAL,15,727,Good-Loan
2008,Dec,8000.0,36,12.21,B,B5,Crossbow Technologies,7,MORTGAGE,75000.0,Verified,Fully Paid,debt_consolidation,CA,14.58,1,INDIVIDUAL,15,712,Good-Loan
2008,Dec,1500.0,36,12.53,C,C1,Virginia Department of Social Services,2,RENT,44004.0,Not Verified,Charged Off,other,VA,20.75,0,INDIVIDUAL,11,677,Defaulted-Loan
2008,Dec,7000.0,36,9.32,A,A4,Pizza Hut,3,MORTGAGE,25000.0,Not Verified,Fully Paid,major_purchase,MN,12.82,0,INDIVIDUAL,5,737,Good-Loan
2008,Dec,5000.0,36,12.53,C,C1,Tolliver Group,1,MORTGAGE,81000.0,Not Verified,Fully Paid,medical,FL,15.21,0,INDIVIDUAL,14,677,Good-Loan
2008,Dec,5000.0,36,11.89,B,B4,Petco Animal Supplies,4,MORTGAGE,65000.0,Not Verified,Fully Paid,debt_consolidation,FL,1.62,0,INDIVIDUAL,15,732,Good-Loan
2008,Dec,13000.0,36,12.21,B,B5,State of California,2,MORTGAGE,58200.0,Not Verified,Fully Paid,credit_card,CA,16.04,1,INDIVIDUAL,10,707,Good-Loan
2008,Dec,14000.0,36,11.89,B,B4,Con Edison,2,RENT,40000.0,Verified,Fully Paid,debt_consolidation,NY,11.46,0,INDIVIDUAL,20,717,Good-Loan
2008,Dec,7500.0,36,13.47,C,C4,St Mary's Women  and  children Center,1,RENT,32004.0,Not Verified,Fully Paid,other,MA,21.3,1,INDIVIDUAL,6,692,Good-Loan
2008,Dec,6000.0,36,9.63,A,A5,Fujitsu Consulting,1,MORTGAGE,150000.0,Not Verified,Fully Paid,credit_card,GA,6.14,1,INDIVIDUAL,22,727,Good-Loan
2008,Dec,15000.0,36,13.16,C,C3,"Wink Companies, LLC.",3,MORTGAGE,86000.0,Not Verified,Fully Paid,small_business,LA,14.34,1,INDIVIDUAL,14,697,Good-Loan
2008,Dec,12000.0,36,9.32,A,A4,Project HOPE,10,OWN,69000.0,Not Verified,Fully Paid,debt_consolidation,VA,8.68,0,INDIVIDUAL,23,807,Good-Loan
2008,Dec,8000.0,36,9.32,A,A4,Unknown,1,RENT,30000.0,Not Verified,Fully Paid,debt_consolidation,OH,8.48,2,INDIVIDUAL,10,752,Good-Loan
2008,Dec,1500.0,36,11.89,B,B4,billndeb Harrison Trucking,2,RENT,48000.0,Not Verified,Fully Paid,wedding,MT,18.13,0,INDIVIDUAL,20,692,Good-Loan
2008,Dec,2500.0,36,13.79,C,C5,U.S. Navy,2,RENT,20000.0,Not Verified,Fully Paid,moving,MS,23.82,1,INDIVIDUAL,7,667,Good-Loan
2008,Dec,2500.0,36,12.53,C,C1,usps,10,MORTGAGE,50004.0,Not Verified,Fully Paid,home_improvement,MA,10.92,2,INDIVIDUAL,15,682,Good-Loan
2008,Dec,13000.0,36,12.53,C,C1,Centro Civico,9,MORTGAGE,54000.0,Verified,Fully Paid,credit_card,NY,14.38,2,INDIVIDUAL,19,707,Good-Loan
2008,Dec,11200.0,36,13.16,C,C3,Leonard D Marsocci CPA PA,6,RENT,75000.0,Not Verified,Fully Paid,debt_consolidation,FL,4.48,1,INDIVIDUAL,9,682,Good-Loan
2008,Dec,4000.0,36,11.26,B,B2,Praxair Inc.,10,RENT,74000.0,Not Verified,Fully Paid,debt_consolidation,PA,8.77,0,INDIVIDUAL,22,742,Good-Loan
2008,Dec,10625.0,36,13.47,C,C4,crown cork & seal,10,MORTGAGE,34000.0,Not Verified,Fully Paid,debt_consolidation,MS,22.09,2,INDIVIDUAL,18,677,Good-Loan
2008,Dec,12000.0,36,11.58,B,B3,Laughing Buddha Brewing Co.,1,RENT,70000.0,Not Verified,Charged Off,small_business,WA,10.99,0,INDIVIDUAL,11,732,Defaulted-Loan
2008,Dec,2800.0,36,13.47,C,C4,Stanford Hospital R.T. Fisher Educational Enterprises  Inc.,3,RENT,52582.0,Not Verified,Fully Paid,vacation,CA,16.71,1,INDIVIDUAL,8,672,Good-Loan
2008,Dec,4000.0,36,9.32,A,A4,GR Sponaugle and Sons,10,MORTGAGE,72000.0,Not Verified,Fully Paid,home_improvement,PA,20.5,2,INDIVIDUAL,12,737,Good-Loan
2008,Dec,8000.0,36,9.32,A,A4,schlossberg soloman memorial chapel,10,OWN,69996.0,Not Verified,Fully Paid,small_business,FL,1.08,1,INDIVIDUAL,11,757,Good-Loan
2008,Dec,5000.0,36,9.32,A,A4,university of south carolina,10,MORTGAGE,24000.0,Not Verified,Fully Paid,educational,SC,18.75,4,INDIVIDUAL,27,782,Good-Loan
2008,Dec,5500.0,36,9.32,A,A4,Trek Bicycle Store of Boulder,1,RENT,25000.0,Not Verified,Fully Paid,credit_card,CO,16.23,0,INDIVIDUAL,11,757,Good-Loan
2008,Dec,15000.0,36,13.79,C,C5,Mastech/Kaiser Permanente,1,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,CA,7.12,2,INDIVIDUAL,15,692,Good-Loan
2008,Dec,4000.0,36,13.79,C,C5,Sprig Elec,4,MORTGAGE,110000.0,Verified,Fully Paid,debt_consolidation,CA,1.52,1,INDIVIDUAL,9,667,Good-Loan
2008,Dec,12250.0,36,13.67,D,D2,Colonial Physical Therapy,1,RENT,30000.0,Verified,Charged Off,debt_consolidation,NJ,13.28,0,INDIVIDUAL,3,692,Defaulted-Loan
2008,Dec,15000.0,36,11.58,B,B3,Ms. Foundation for Women,3,MORTGAGE,102211.0,Not Verified,Fully Paid,debt_consolidation,NJ,10.51,1,INDIVIDUAL,28,727,Good-Loan
2008,Dec,1150.0,36,10.95,B,B1,LAWRENCE BERKELEY NATIONAL LABORATORY,3,RENT,77000.0,Not Verified,Fully Paid,credit_card,CA,7.75,0,INDIVIDUAL,17,712,Good-Loan
2008,Dec,1600.0,36,15.05,D,D4,National Safety Council,1,RENT,24000.0,Verified,Fully Paid,major_purchase,FL,14.15,1,INDIVIDUAL,9,667,Good-Loan
2008,Dec,6000.0,36,14.42,D,D2,US Attorney's Office,1,RENT,71074.0,Not Verified,Fully Paid,credit_card,IL,15.18,1,INDIVIDUAL,18,662,Good-Loan
2008,Dec,9600.0,36,9.32,A,A4,Visionary Home Builders of CA,5,RENT,62000.0,Verified,Fully Paid,other,CA,8.52,0,INDIVIDUAL,11,797,Good-Loan
2008,Dec,15000.0,36,9.63,A,A5,Snohomish County Sheriff's Office,1,RENT,65000.0,Not Verified,Fully Paid,debt_consolidation,WA,9.62,0,INDIVIDUAL,32,797,Good-Loan
2008,Dec,14500.0,36,12.84,C,C2,Dallas Independent School District,2,RENT,45504.0,Not Verified,Fully Paid,debt_consolidation,TX,14.24,2,INDIVIDUAL,9,722,Good-Loan
2008,Dec,25000.0,36,12.53,C,C1,Big 4 Audit & Accounting Firm,4,MORTGAGE,115000.0,Verified,Fully Paid,small_business,OH,13.74,0,INDIVIDUAL,25,727,Good-Loan
2008,Dec,11000.0,36,12.53,C,C1,target,10,RENT,80004.0,Verified,Fully Paid,other,CA,1.62,0,INDIVIDUAL,7,692,Good-Loan
2008,Dec,6400.0,36,6.0,B,B1,chris's Smog Shop,2,RENT,34000.0,Not Verified,Fully Paid,credit_card,CA,17.12,0,INDIVIDUAL,6,742,Good-Loan
2008,Dec,4000.0,36,13.47,C,C4,Triton Digital,10,RENT,39996.0,Not Verified,Charged Off,debt_consolidation,NY,8.55,1,INDIVIDUAL,12,672,Defaulted-Loan
2008,Dec,1250.0,36,10.95,B,B1,Bank of America Corp.,2,MORTGAGE,130000.0,Not Verified,Fully Paid,credit_card,MA,5.18,2,INDIVIDUAL,11,707,Good-Loan
2008,Dec,16000.0,36,14.42,D,D2,Contra Costa County,1,RENT,69000.0,Verified,Fully Paid,debt_consolidation,CA,18.12,0,INDIVIDUAL,6,677,Good-Loan
2008,Dec,25000.0,36,12.21,B,B5,Mytek Network Solutions,3,MORTGAGE,140000.0,Verified,Fully Paid,small_business,OH,11.97,4,INDIVIDUAL,17,742,Good-Loan
2008,Dec,8000.0,36,10.95,B,B1,IPHFHA,1,MORTGAGE,69000.0,Not Verified,Fully Paid,home_improvement,KS,7.1,1,INDIVIDUAL,8,732,Good-Loan
2008,Dec,8500.0,36,11.58,B,B3,United Parcel Service,10,RENT,27996.0,Not Verified,Fully Paid,major_purchase,KS,20.75,0,INDIVIDUAL,7,717,Good-Loan
2008,Dec,3000.0,36,13.16,C,C3,ganley auto,4,MORTGAGE,60000.0,Verified,Fully Paid,car,OH,14.08,1,INDIVIDUAL,10,672,Good-Loan
2008,Dec,1500.0,36,12.21,B,B5,Mildred-Mitchell Bateman Hospital,1,OWN,24000.0,Not Verified,Fully Paid,other,OH,21.15,0,INDIVIDUAL,4,692,Good-Loan
2008,Dec,10000.0,36,9.63,A,A5,Gilman City R-IV School District,8,MORTGAGE,27996.0,Not Verified,Fully Paid,debt_consolidation,MO,22.97,0,INDIVIDUAL,12,742,Good-Loan
2008,Dec,10000.0,36,11.26,B,B2,Sustainably Built,1,MORTGAGE,60000.0,Not Verified,Fully Paid,debt_consolidation,CO,12.2,2,INDIVIDUAL,10,762,Good-Loan
2008,Dec,2100.0,36,12.21,B,B5,Accounting/Financial Advisory Firm,1,RENT,10000.0,Not Verified,Fully Paid,educational,IL,19.68,0,INDIVIDUAL,3,752,Good-Loan
2008,Dec,7200.0,36,10.95,B,B1,"Lerman,  Boudart, & Associates, LLP",1,RENT,71604.0,Not Verified,Fully Paid,moving,IL,11.93,6,INDIVIDUAL,14,792,Good-Loan
2008,Dec,10000.0,36,14.74,D,D3,CBD college,9,OWN,46000.0,Verified,Fully Paid,credit_card,CA,16.33,1,INDIVIDUAL,11,727,Good-Loan
2008,Dec,10000.0,36,11.26,B,B2,Normans Electronics,5,MORTGAGE,39875.0,Not Verified,Fully Paid,debt_consolidation,GA,17.73,0,INDIVIDUAL,14,747,Good-Loan
2008,Dec,10000.0,36,11.26,B,B2,Sun Microsystems,10,MORTGAGE,175000.0,Verified,Fully Paid,credit_card,CO,4.16,3,INDIVIDUAL,19,727,Good-Loan
2008,Dec,10000.0,36,13.47,C,C4,Verizon Business,4,OWN,50000.0,Verified,Fully Paid,other,SC,20.83,2,INDIVIDUAL,4,692,Good-Loan
2008,Dec,10000.0,36,14.74,D,D3,amagansett po,10,MORTGAGE,51000.0,Not Verified,Charged Off,debt_consolidation,NY,18.71,2,INDIVIDUAL,13,672,Defaulted-Loan
2008,Dec,5000.0,36,9.32,A,A4,U.S. Air Force,10,MORTGAGE,50004.0,Not Verified,Fully Paid,other,SC,0.36,2,INDIVIDUAL,8,757,Good-Loan
2008,Dec,10200.0,36,9.63,A,A5,Unknown,1,OWN,50000.0,Not Verified,Fully Paid,small_business,MT,15.46,1,INDIVIDUAL,18,747,Good-Loan
2008,Dec,12000.0,36,11.58,B,B3,SCHOOLSFIRST FEDERAL CREDIT UNION,4,RENT,74706.84,Not Verified,Fully Paid,debt_consolidation,CA,3.53,1,INDIVIDUAL,25,712,Good-Loan
2008,Dec,7475.0,36,9.63,A,A5,Sunrise Senior Living,6,RENT,34359.0,Not Verified,Fully Paid,debt_consolidation,WA,15.51,2,INDIVIDUAL,8,727,Good-Loan
2008,Dec,10000.0,36,9.32,A,A4,"FOLIOfn, Inc.",3,RENT,85000.0,Not Verified,Fully Paid,educational,VA,7.81,1,INDIVIDUAL,7,752,Good-Loan
2008,Dec,7000.0,36,11.89,B,B4,Cadforce,2,MORTGAGE,52000.0,Verified,Fully Paid,credit_card,CA,7.52,7,INDIVIDUAL,9,752,Good-Loan
2008,Dec,9950.0,36,11.26,B,B2,Self EMP,3,MORTGAGE,180000.0,Verified,Charged Off,small_business,FL,10.07,2,INDIVIDUAL,10,717,Defaulted-Loan
2008,Dec,10000.0,36,14.11,D,D1,Wells Fargo bank,10,RENT,60000.0,Not Verified,Charged Off,debt_consolidation,CA,21.32,1,INDIVIDUAL,8,682,Defaulted-Loan
2008,Dec,7500.0,36,13.16,C,C3,Boyken International,1,RENT,36000.0,Not Verified,Charged Off,small_business,FL,21.5,0,INDIVIDUAL,4,702,Defaulted-Loan
2008,Dec,8000.0,36,11.58,B,B3,TIEN TIEN FOOD CO,7,RENT,30000.0,Not Verified,Fully Paid,wedding,CA,9.48,0,INDIVIDUAL,7,707,Good-Loan
2008,Dec,10000.0,36,11.26,B,B2,Stop and Shop Co.,10,MORTGAGE,40000.0,Not Verified,Fully Paid,home_improvement,CT,6.15,2,INDIVIDUAL,21,732,Good-Loan
2008,Dec,4800.0,36,12.21,B,B5,PainePR,2,RENT,68004.0,Not Verified,Fully Paid,medical,CA,3.99,1,INDIVIDUAL,13,702,Good-Loan
2008,Dec,8000.0,36,15.05,D,D4,Unknown,1,OWN,80000.0,Verified,Fully Paid,credit_card,PA,12.07,1,INDIVIDUAL,9,667,Good-Loan
2008,Dec,8000.0,36,15.68,E,E1,Self-employed,10,MORTGAGE,178364.0,Not Verified,Fully Paid,credit_card,CO,22.49,2,INDIVIDUAL,12,662,Good-Loan
2008,Dec,9000.0,36,16.0,E,E2,Iandoli  and  Desai  P.C.,1,RENT,39996.0,Not Verified,Fully Paid,debt_consolidation,MA,15.75,0,INDIVIDUAL,7,662,Good-Loan
2008,Dec,10000.0,36,12.21,B,B5,Northrop Grumman,9,MORTGAGE,66000.0,Verified,Charged Off,small_business,OK,10.76,7,INDIVIDUAL,16,792,Defaulted-Loan
2008,Dec,10000.0,36,8.0,A,A3,Williams Lea,1,OTHER,40000.0,Verified,Fully Paid,debt_consolidation,CA,23.01,0,INDIVIDUAL,14,797,Good-Loan
2008,Dec,1000.0,36,9.63,A,A5,State of California,2,MORTGAGE,60000.0,Not Verified,Fully Paid,debt_consolidation,CA,6.16,0,INDIVIDUAL,22,727,Good-Loan
2008,Dec,15000.0,36,14.11,D,D1,City of Providence School Department,10,MORTGAGE,73700.0,Not Verified,Charged Off,debt_consolidation,RI,15.99,0,INDIVIDUAL,9,707,Defaulted-Loan
2008,Dec,19200.0,36,12.84,C,C2,ROSNER CHEVROLET,5,MORTGAGE,102000.0,Verified,Charged Off,debt_consolidation,FL,20.21,2,INDIVIDUAL,25,727,Defaulted-Loan
2008,Dec,7000.0,36,14.42,D,D2,Bank of America Corp.,8,RENT,45000.0,Not Verified,Charged Off,debt_consolidation,CA,15.25,0,INDIVIDUAL,10,677,Defaulted-Loan
2008,Dec,20000.0,36,11.26,B,B2,Sandia National Laboratories,10,MORTGAGE,163900.0,Verified,Charged Off,small_business,CA,15.02,1,INDIVIDUAL,20,762,Defaulted-Loan
2008,Dec,10000.0,36,15.68,E,E1,MRK Express Inc,3,MORTGAGE,63000.0,Not Verified,Charged Off,small_business,IL,7.03,0,INDIVIDUAL,6,667,Defaulted-Loan
2008,Dec,2000.0,36,8.0,A,A3,"Blue Star Group, Inc.",2,MORTGAGE,100000.0,Not Verified,Fully Paid,small_business,CT,0.71,1,INDIVIDUAL,15,787,Good-Loan
2008,Dec,5000.0,36,14.11,D,D1,Michaels Hess,10,RENT,33280.0,Not Verified,Fully Paid,small_business,CT,13.77,2,INDIVIDUAL,8,687,Good-Loan
2008,Dec,4000.0,36,12.21,B,B5,"Quest Title Agency, Inc.",6,RENT,60000.0,Not Verified,Fully Paid,debt_consolidation,NJ,21.09,1,INDIVIDUAL,10,692,Good-Loan
2008,Dec,2400.0,36,12.21,B,B5,U.S. Army,2,RENT,34000.0,Not Verified,Fully Paid,wedding,TX,7.52,0,INDIVIDUAL,3,712,Good-Loan
2008,Dec,13000.0,36,14.42,D,D2,BILL MCCURLEY CHEVROLET INC,4,RENT,94000.0,Verified,Fully Paid,debt_consolidation,WA,16.46,1,INDIVIDUAL,8,702,Good-Loan
2008,Dec,2000.0,36,12.53,C,C1,Giant Foods LLC,7,OWN,40000.0,Not Verified,Fully Paid,other,PA,19.2,3,INDIVIDUAL,9,697,Good-Loan
2008,Dec,20000.0,36,15.05,D,D4,Booz Allen Hamilton,1,RENT,79000.0,Verified,Fully Paid,debt_consolidation,VA,16.74,1,INDIVIDUAL,4,682,Good-Loan
2008,Dec,10800.0,36,12.21,B,B5,MARLABS INC,3,RENT,70000.0,Not Verified,Fully Paid,debt_consolidation,NJ,11.64,0,INDIVIDUAL,4,707,Good-Loan
2008,Dec,9000.0,36,9.63,A,A5,American Airlines,10,MORTGAGE,150000.0,Not Verified,Fully Paid,credit_card,VA,7.47,0,INDIVIDUAL,16,737,Good-Loan
2008,Dec,24500.0,36,12.21,B,B5,After Hours Digital,4,RENT,175000.0,Verified,Fully Paid,small_business,CA,9.59,1,INDIVIDUAL,26,742,Good-Loan
2008,Dec,12000.0,36,15.05,D,D4,VML,3,MORTGAGE,127000.0,Verified,Fully Paid,home_improvement,WA,11.85,2,INDIVIDUAL,12,662,Good-Loan
2008,Dec,20000.0,36,16.95,E,E5,Telsey Advisory Group,1,MORTGAGE,150000.0,Verified,Fully Paid,debt_consolidation,NY,13.61,2,INDIVIDUAL,13,672,Good-Loan
2008,Dec,7375.0,36,9.32,A,A4,UTSW med cntr at Dallas,1,MORTGAGE,45000.0,Not Verified,Fully Paid,debt_consolidation,TX,14.24,0,INDIVIDUAL,6,737,Good-Loan
2008,Dec,18500.0,36,12.21,B,B5,Electronic Transaction Consultants,1,MORTGAGE,66000.0,Not Verified,Fully Paid,credit_card,TX,7.75,1,INDIVIDUAL,20,727,Good-Loan
2008,Dec,3000.0,36,12.53,C,C1,NPower,1,MORTGAGE,39000.0,Not Verified,Fully Paid,home_improvement,SC,10.55,0,INDIVIDUAL,3,717,Good-Loan
2008,Dec,23750.0,36,13.47,C,C4,"Uhl, Fitzsimons & Jewett, PLLC",4,RENT,120000.0,Verified,Fully Paid,credit_card,TX,24.5,0,INDIVIDUAL,17,712,Good-Loan
2008,Dec,14000.0,36,11.26,B,B2,Unknown,1,RENT,70000.0,Verified,Fully Paid,educational,TX,1.73,3,INDIVIDUAL,8,742,Good-Loan
2008,Dec,8000.0,36,12.84,C,C2,Sonic Drive In,9,RENT,28000.0,Not Verified,Fully Paid,major_purchase,LA,20.23,3,INDIVIDUAL,3,702,Good-Loan
2008,Dec,3200.0,36,9.63,A,A5,The Pantry d/b/a Kangaroo Express,10,RENT,38000.0,Verified,Fully Paid,credit_card,FL,11.27,2,INDIVIDUAL,20,712,Good-Loan
2008,Dec,10000.0,36,12.53,C,C1,Scott Marsal,2,RENT,33280.0,Not Verified,Fully Paid,educational,OR,18.5,3,INDIVIDUAL,11,707,Good-Loan
2008,Dec,5000.0,36,13.79,C,C5,New York Life,6,RENT,120000.0,Not Verified,Fully Paid,debt_consolidation,TX,3.02,1,INDIVIDUAL,9,667,Good-Loan
2008,Dec,17600.0,36,13.16,C,C3,HNB,10,MORTGAGE,76596.0,Verified,Fully Paid,debt_consolidation,OH,13.39,2,INDIVIDUAL,11,697,Good-Loan
2008,Dec,10000.0,36,11.58,B,B3,Yale University,4,MORTGAGE,29004.0,Not Verified,Fully Paid,wedding,MA,3.06,0,INDIVIDUAL,9,712,Good-Loan
2008,Dec,5000.0,36,9.63,A,A5,Technicolor Creativ Services,3,RENT,48000.0,Not Verified,Fully Paid,debt_consolidation,CA,14.88,1,INDIVIDUAL,7,722,Good-Loan
2008,Dec,12000.0,36,15.68,E,E1,Nike,4,RENT,95000.0,Not Verified,Fully Paid,small_business,CA,22.68,2,INDIVIDUAL,8,712,Good-Loan
2008,Dec,2450.0,36,14.42,D,D2,Woodland Joint Unified School District,1,RENT,16000.0,Not Verified,Charged Off,debt_consolidation,CA,21.6,2,INDIVIDUAL,19,702,Defaulted-Loan
2008,Dec,9000.0,36,10.95,B,B1,Buddhawelt,5,RENT,88000.0,Verified,Fully Paid,small_business,HI,12.78,0,INDIVIDUAL,7,722,Good-Loan
2008,Dec,1000.0,36,14.42,D,D2,Michael Enterprises,7,MORTGAGE,50000.0,Not Verified,Fully Paid,debt_consolidation,MI,7.39,1,INDIVIDUAL,13,692,Good-Loan
2008,Dec,20000.0,36,11.58,B,B3,O'Melveny & Myers LLP,3,RENT,78000.0,Verified,Fully Paid,debt_consolidation,CA,14.52,2,INDIVIDUAL,12,742,Good-Loan
2008,Dec,5600.0,36,11.58,B,B3,Nationwide Insurance,3,RENT,63000.0,Not Verified,Fully Paid,debt_consolidation,FL,7.85,0,INDIVIDUAL,16,712,Good-Loan
2008,Dec,21000.0,36,13.16,C,C3,Ratliff & Assoc,2,MORTGAGE,114000.0,Not Verified,Fully Paid,debt_consolidation,TX,15.02,2,INDIVIDUAL,24,702,Good-Loan
2008,Dec,10000.0,36,13.79,C,C5,OSBORN NURSING AND REHABILITATION,1,RENT,40000.0,Not Verified,Charged Off,debt_consolidation,AZ,21.63,3,INDIVIDUAL,20,682,Defaulted-Loan
2008,Dec,20000.0,36,11.58,B,B3,Paradigm Solutions,6,MORTGAGE,130000.0,Verified,Fully Paid,credit_card,VA,19.37,0,INDIVIDUAL,23,757,Good-Loan
2008,Dec,6000.0,36,11.26,B,B2,outback steakhouse,4,RENT,38004.0,Not Verified,Charged Off,educational,HI,2.34,1,INDIVIDUAL,7,712,Defaulted-Loan
2008,Dec,7500.0,36,11.89,B,B4,Glorious Light International Church,6,RENT,22880.0,Not Verified,Fully Paid,credit_card,OK,16.89,0,INDIVIDUAL,22,717,Good-Loan
2008,Dec,4000.0,36,12.84,C,C2,Ernst & Young LLP,10,RENT,131000.0,Not Verified,Fully Paid,debt_consolidation,NJ,17.68,3,INDIVIDUAL,11,707,Good-Loan
2008,Dec,4000.0,36,9.32,A,A4,Hacienda La Puente USD,5,OTHER,55000.0,Not Verified,Fully Paid,car,CA,6.76,0,INDIVIDUAL,9,737,Good-Loan
2008,Dec,12600.0,36,9.32,A,A4,NYPD,10,MORTGAGE,103000.0,Not Verified,Fully Paid,educational,NY,8.55,1,INDIVIDUAL,14,777,Good-Loan
2008,Dec,6000.0,36,9.63,A,A5,NTX Wireless,1,RENT,28000.0,Not Verified,Fully Paid,major_purchase,PA,1.76,1,INDIVIDUAL,6,772,Good-Loan
2008,Dec,12500.0,36,11.58,B,B3,Self/ Ameriprise financial,9,MORTGAGE,150000.0,Verified,Fully Paid,small_business,NJ,14.47,0,INDIVIDUAL,12,722,Good-Loan
2008,Dec,10000.0,36,9.32,A,A4,Lake County School District,6,MORTGAGE,37500.0,Not Verified,Fully Paid,credit_card,CO,16.64,0,INDIVIDUAL,10,752,Good-Loan
2008,Dec,8000.0,36,12.21,B,B5,Nokia Siemens,10,MORTGAGE,150000.0,Verified,Fully Paid,other,GA,13.29,1,INDIVIDUAL,6,697,Good-Loan
2008,Dec,10000.0,36,9.32,A,A4,Hartford Board of Education,4,MORTGAGE,114000.0,Not Verified,Fully Paid,home_improvement,CT,0.45,0,INDIVIDUAL,17,772,Good-Loan
2008,Dec,1500.0,36,11.89,B,B4,Ridgewood Preparatory School,1,RENT,28500.0,Not Verified,Fully Paid,educational,LA,24.63,2,INDIVIDUAL,6,687,Good-Loan
2008,Dec,2800.0,36,9.32,A,A4,Jim Taliaferro CMHC,5,MORTGAGE,34000.0,Not Verified,Fully Paid,vacation,OK,23.86,0,INDIVIDUAL,13,742,Good-Loan
2008,Dec,10750.0,36,16.0,E,E2,Suram Trading Corp,7,RENT,36000.0,Verified,Fully Paid,credit_card,FL,21.93,0,INDIVIDUAL,3,667,Good-Loan
2008,Dec,9600.0,36,9.38,A,A5,"A H Spann & Assoc-Eastland Columbus, Inc",1,MORTGAGE,48000.0,Verified,Fully Paid,credit_card,OH,14.54,0,INDIVIDUAL,20,742,Good-Loan
2008,Dec,6000.0,36,12.21,B,B5,amc theaters,8,RENT,18000.0,Verified,Charged Off,other,CA,6.27,1,INDIVIDUAL,9,687,Defaulted-Loan
2008,Dec,2500.0,36,7.68,A,A2,Retired,10,MORTGAGE,44000.0,Not Verified,Fully Paid,major_purchase,OR,17.59,0,INDIVIDUAL,15,787,Good-Loan
2008,Dec,15000.0,36,14.42,D,D2,Loehmann's,1,OTHER,244000.0,Verified,Fully Paid,debt_consolidation,NY,20.01,1,INDIVIDUAL,20,692,Good-Loan
