IssuedYear,IssuedMonth,LoanAmt,Term,IntRate,Grade,SubGrade,EmpTitle,EmpLength,HomeStatus,AnnualInc,VerificationStatus,LoanStatus,Purpose,State,DTI,NoOfInqs,AppType,CreditHistory,FICO,DefaultStatus
2011,Dec,4400.0,36,16.77,D,D2,citizens bank,10,RENT,55000.0,Not Verified,Fully Paid,debt_consolidation,RI,20.01,0,INDIVIDUAL,7,692,Good-Loan
2011,Dec,6000.0,36,6.03,A,A1,"Stewart Enterprises, Inc.",10,MORTGAGE,45600.0,Not Verified,Fully Paid,debt_consolidation,LA,5.34,1,INDIVIDUAL,16,792,Good-Loan
2011,Dec,14000.0,36,9.91,B,B1,golfers warehouse,6,RENT,80000.0,Not Verified,Fully Paid,small_business,MA,10.0,1,INDIVIDUAL,12,727,Good-Loan
2011,Dec,5000.0,36,8.9,A,A5,STERIS Corporation,10,MORTGAGE,100000.0,Verified,Charged Off,debt_consolidation,OH,16.33,0,INDIVIDUAL,16,707,Defaulted-Loan
2011,Dec,10000.0,36,10.65,B,B2,Costco Wholesale Corp.,6,RENT,27000.0,Verified,Fully Paid,other,NY,11.47,0,INDIVIDUAL,5,702,Good-Loan
2011,Dec,10000.0,36,6.03,A,A1,Helicoil,10,RENT,60000.0,Not Verified,Fully Paid,credit_card,CT,12.74,1,INDIVIDUAL,19,792,Good-Loan
2011,Dec,11000.0,36,6.62,A,A2,cognizant technology solutions,5,RENT,70000.0,Not Verified,Fully Paid,debt_consolidation,CT,10.85,0,INDIVIDUAL,9,752,Good-Loan
2011,Dec,15000.0,36,9.91,B,B1,Caterpillar Inc.,8,MORTGAGE,80000.0,Not Verified,Charged Off,debt_consolidation,IL,9.12,2,INDIVIDUAL,19,732,Defaulted-Loan
2011,Dec,25600.0,36,9.91,B,B1,City of Santa Monica ,9,RENT,110000.0,Verified,Fully Paid,credit_card,CA,15.71,0,INDIVIDUAL,12,727,Good-Loan
2011,Dec,7000.0,36,10.65,B,B2,Aerotek Scientific,1,RENT,40000.0,Not Verified,Fully Paid,debt_consolidation,CA,7.38,0,INDIVIDUAL,7,702,Good-Loan
2011,Dec,12000.0,36,15.96,C,C5,Chemat Technology Inc,4,RENT,50000.0,Not Verified,Charged Off,car,CA,20.88,2,INDIVIDUAL,5,677,Defaulted-Loan
2011,Dec,12000.0,36,9.91,B,B1,Scott & White,1,RENT,46000.0,Not Verified,Fully Paid,credit_card,TX,8.11,1,INDIVIDUAL,11,732,Good-Loan
2011,Dec,21000.0,60,19.91,E,E4,Costco,7,RENT,50000.0,Verified,Charged Off,debt_consolidation,WA,21.58,1,INDIVIDUAL,13,682,Defaulted-Loan
2011,Dec,16000.0,60,19.91,E,E4,CA Technologies,7,RENT,81000.0,Verified,Fully Paid,credit_card,MA,20.52,3,INDIVIDUAL,13,667,Good-Loan
2011,Dec,10000.0,36,12.42,B,B4,Netflix,1,OWN,39000.0,Not Verified,Fully Paid,debt_consolidation,OR,18.58,0,INDIVIDUAL,7,687,Good-Loan
2011,Dec,10000.0,36,10.65,B,B2,DCAA,2,RENT,51400.0,Not Verified,Fully Paid,credit_card,TX,19.14,3,INDIVIDUAL,11,717,Good-Loan
2011,Dec,7100.0,36,16.77,D,D2,Triple D security ,1,MORTGAGE,33000.0,Verified,Fully Paid,debt_consolidation,TX,24.0,2,INDIVIDUAL,4,682,Good-Loan
2011,Dec,13000.0,60,12.69,B,B5,wrisco,1,MORTGAGE,30000.0,Verified,Fully Paid,debt_consolidation,NJ,13.72,0,INDIVIDUAL,9,732,Good-Loan
2011,Dec,17500.0,60,17.27,D,D3,Unknown,6,RENT,40000.0,Verified,Fully Paid,small_business,CA,19.47,1,INDIVIDUAL,5,707,Good-Loan
2011,Dec,17675.0,60,14.65,C,C3,webb candy,1,RENT,50000.0,Verified,Fully Paid,debt_consolidation,WI,16.46,2,INDIVIDUAL,9,722,Good-Loan
2011,Dec,8000.0,36,16.77,D,D2,Omniplex ,1,RENT,62000.0,Not Verified,Fully Paid,debt_consolidation,VA,21.64,3,INDIVIDUAL,5,662,Good-Loan
2011,Dec,10000.0,60,10.65,B,B2,CEC ENTERTAINMENT INC,10,RENT,45996.0,Verified,Charged Off,debt_consolidation,OH,21.73,1,INDIVIDUAL,14,757,Defaulted-Loan
2011,Dec,3500.0,36,10.65,B,B2,CPI,7,MORTGAGE,55000.0,Not Verified,Fully Paid,debt_consolidation,OH,5.39,1,INDIVIDUAL,6,702,Good-Loan
2011,Dec,12500.0,60,17.27,D,D3,grandma kitchen,5,RENT,30000.0,Verified,Charged Off,debt_consolidation,MN,13.16,0,INDIVIDUAL,16,692,Defaulted-Loan
2011,Dec,16425.0,36,14.27,C,C2,"Gen-Probe, Inc",4,RENT,44544.0,Verified,Fully Paid,debt_consolidation,CA,22.71,1,INDIVIDUAL,9,697,Good-Loan
2011,Dec,8200.0,60,21.28,F,F2,autozone,4,RENT,75000.0,Verified,Charged Off,small_business,CA,12.48,3,INDIVIDUAL,11,677,Defaulted-Loan
2011,Dec,15000.0,36,14.65,C,C3,USAF Civil Service,2,OWN,61000.0,Verified,Fully Paid,credit_card,FL,11.88,1,INDIVIDUAL,7,687,Good-Loan
2011,Dec,20975.0,60,17.58,D,D4,Dollar Tree Stores,5,MORTGAGE,44000.0,Verified,Fully Paid,credit_card,GA,18.79,0,INDIVIDUAL,11,687,Good-Loan
2011,Dec,6400.0,36,16.77,D,D2,"Riverside County, California",5,RENT,75000.0,Not Verified,Charged Off,debt_consolidation,CA,20.22,0,INDIVIDUAL,17,662,Defaulted-Loan
2011,Dec,3000.0,36,13.49,C,C1,Insight Card Services,1,RENT,33600.0,Not Verified,Fully Paid,debt_consolidation,AL,18.11,0,INDIVIDUAL,6,672,Good-Loan
2011,Dec,12000.0,36,16.77,D,D2,Genocea Biosciences,3,RENT,50000.0,Not Verified,Fully Paid,credit_card,MA,20.57,1,INDIVIDUAL,6,677,Good-Loan
2011,Dec,14400.0,36,8.9,A,A5,Model Metrics,1,OWN,150000.0,Verified,Fully Paid,debt_consolidation,NY,14.85,0,INDIVIDUAL,17,722,Good-Loan
2011,Dec,12000.0,36,14.65,C,C3,Boro of Butler,10,RENT,90000.0,Not Verified,Fully Paid,debt_consolidation,NJ,16.56,2,INDIVIDUAL,27,677,Good-Loan
2011,Dec,11000.0,36,13.49,C,C1,TX Army National Guard,10,MORTGAGE,48000.0,Verified,Fully Paid,debt_consolidation,TX,21.82,3,INDIVIDUAL,12,692,Good-Loan
2011,Dec,7250.0,60,21.67,F,F3,Cross Country Travel Corp,1,RENT,75000.0,Verified,Fully Paid,debt_consolidation,CA,24.82,2,INDIVIDUAL,11,682,Good-Loan
2011,Dec,15000.0,36,7.9,A,A4,Segovia's Transportion Inc.,1,MORTGAGE,52000.0,Not Verified,Fully Paid,small_business,TX,9.65,1,INDIVIDUAL,8,767,Good-Loan
2011,Dec,18000.0,60,19.91,E,E4,AVMED HEALTH PLANS,10,MORTGAGE,65000.0,Not Verified,Fully Paid,debt_consolidation,FL,6.81,0,INDIVIDUAL,22,662,Good-Loan
2011,Dec,35000.0,60,17.27,D,D3,tutor Per ini Corporation,3,MORTGAGE,150000.0,Verified,Fully Paid,home_improvement,NY,7.51,1,INDIVIDUAL,8,727,Good-Loan
2011,Dec,10000.0,36,14.27,C,C2,SAP,2,RENT,68000.0,Verified,Fully Paid,credit_card,PA,15.39,1,INDIVIDUAL,5,682,Good-Loan
2011,Dec,11800.0,36,12.69,B,B5,Koi Restaurant,6,RENT,42000.0,Verified,Fully Paid,credit_card,NY,9.86,0,INDIVIDUAL,15,692,Good-Loan
2011,Dec,4500.0,36,6.03,A,A1,CaseStack,4,RENT,53000.0,Verified,Fully Paid,major_purchase,CA,4.44,0,INDIVIDUAL,11,762,Good-Loan
2011,Dec,7000.0,36,12.69,B,B5,Bellflower convalecent hospital,10,RENT,35000.0,Verified,Fully Paid,credit_card,CA,11.35,2,INDIVIDUAL,11,682,Good-Loan
2011,Dec,9200.0,36,12.42,B,B4,Kaiser Permanente,2,RENT,60000.0,Verified,Fully Paid,debt_consolidation,CA,19.96,3,INDIVIDUAL,9,702,Good-Loan
2011,Dec,14000.0,60,17.27,D,D3,community colleges of spokane,4,RENT,28000.0,Verified,Fully Paid,other,WA,6.34,2,INDIVIDUAL,6,702,Good-Loan
2011,Dec,4500.0,60,10.65,B,B2,barnes distribution,1,MORTGAGE,42000.0,Verified,Fully Paid,car,TX,5.4,0,INDIVIDUAL,28,752,Good-Loan
2011,Dec,12000.0,36,16.29,D,D1,Phoenix Newspapers Inc.,9,RENT,88365.0,Verified,Fully Paid,debt_consolidation,AZ,16.85,0,INDIVIDUAL,15,682,Good-Loan
2011,Dec,12000.0,36,13.49,C,C1,LITHIA MOTORS,4,RENT,72000.0,Verified,Fully Paid,debt_consolidation,CA,21.33,1,INDIVIDUAL,8,687,Good-Loan
2011,Dec,12000.0,36,10.65,B,B2,Insight Global,1,RENT,62000.0,Verified,Fully Paid,credit_card,TX,23.94,0,INDIVIDUAL,9,702,Good-Loan
2011,Dec,7000.0,36,10.65,B,B2,Winghouse Corporation,3,MORTGAGE,43680.0,Not Verified,Fully Paid,credit_card,MN,5.38,0,INDIVIDUAL,11,687,Good-Loan
2011,Dec,8200.0,60,19.42,E,E3,Claret Wine Bar,3,RENT,120000.0,Verified,Fully Paid,debt_consolidation,NY,2.8,2,INDIVIDUAL,4,687,Good-Loan
2011,Dec,10500.0,36,12.69,B,B5,O'Connor,10,RENT,66000.0,Verified,Fully Paid,medical,CA,20.73,2,INDIVIDUAL,13,697,Good-Loan
2011,Dec,7000.0,36,11.71,B,B3,Harris,4,OWN,39120.0,Not Verified,Fully Paid,debt_consolidation,FL,21.01,0,INDIVIDUAL,15,677,Good-Loan
2011,Dec,15300.0,60,22.06,F,F4,OSSI,6,RENT,85000.0,Verified,Fully Paid,credit_card,VA,20.58,2,INDIVIDUAL,27,672,Good-Loan
2011,Dec,20000.0,60,11.71,B,B3,NCS Technologies,4,MORTGAGE,47800.0,Verified,Fully Paid,debt_consolidation,VA,10.04,0,INDIVIDUAL,10,742,Good-Loan
2011,Dec,17500.0,60,17.27,D,D3,Travelers Insurance,7,MORTGAGE,45000.0,Not Verified,Charged Off,credit_card,WA,21.31,2,INDIVIDUAL,9,702,Defaulted-Loan
2011,Dec,3500.0,36,6.03,A,A1,J&J Steel Inc,10,MORTGAGE,83000.0,Verified,Fully Paid,car,IL,2.31,0,INDIVIDUAL,25,747,Good-Loan
2011,Dec,6000.0,60,12.69,B,B5,Anadarko Petroleum Corporation,1,RENT,81000.0,Verified,Fully Paid,major_purchase,CO,13.66,0,INDIVIDUAL,7,697,Good-Loan
2011,Dec,6200.0,36,9.91,B,B1,Sunrise Senior Living,2,RENT,25000.0,Not Verified,Charged Off,debt_consolidation,CA,20.64,2,INDIVIDUAL,13,712,Defaulted-Loan
2011,Dec,16000.0,60,17.58,D,D4,Menards,7,RENT,65000.0,Not Verified,Fully Paid,debt_consolidation,KS,15.56,0,INDIVIDUAL,15,697,Good-Loan
2011,Dec,6000.0,36,8.9,A,A5,A Touch Of Italy,8,OWN,28800.0,Not Verified,Fully Paid,debt_consolidation,NJ,13.17,0,INDIVIDUAL,6,702,Good-Loan
2011,Dec,7200.0,36,9.91,B,B1,New York Living Solutions,6,RENT,135000.0,Not Verified,Fully Paid,credit_card,NY,6.12,0,INDIVIDUAL,14,697,Good-Loan
2011,Dec,9500.0,36,8.9,A,A5,Natex Architects,7,MORTGAGE,50000.0,Not Verified,Fully Paid,credit_card,TX,8.18,0,INDIVIDUAL,6,722,Good-Loan
2011,Dec,18825.0,60,16.77,D,D2,Texas Health & Human Services Commission,10,RENT,38000.0,Verified,Charged Off,debt_consolidation,TX,23.18,0,INDIVIDUAL,7,702,Defaulted-Loan
2011,Dec,24000.0,36,10.65,B,B2,City of Newport Beach,10,RENT,45000.0,Verified,Fully Paid,debt_consolidation,CA,14.8,0,INDIVIDUAL,21,727,Good-Loan
2011,Dec,6000.0,36,13.49,C,C1,Becker Construction Corporation,10,RENT,80000.0,Not Verified,Fully Paid,debt_consolidation,CA,11.58,0,INDIVIDUAL,9,667,Good-Loan
2011,Dec,6000.0,36,13.49,C,C1,Edward Jones,5,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,AZ,15.38,1,INDIVIDUAL,7,692,Good-Loan
2011,Dec,2100.0,36,12.42,B,B4,Monroe Dispat,10,MORTGAGE,30000.0,Not Verified,Fully Paid,vacation,LA,19.72,1,INDIVIDUAL,16,692,Good-Loan
2011,Dec,5500.0,36,6.62,A,A2,Unknown,8,MORTGAGE,110000.0,Verified,Fully Paid,small_business,CT,9.69,0,INDIVIDUAL,17,742,Good-Loan
2011,Dec,11000.0,36,6.62,A,A2,East Baton Rouge Parish School System,8,OWN,45608.0,Verified,Fully Paid,debt_consolidation,LA,20.5,0,INDIVIDUAL,19,737,Good-Loan
2011,Dec,26800.0,60,20.89,F,F1,charlotte regional medical center,3,MORTGAGE,120000.0,Verified,Fully Paid,debt_consolidation,FL,12.15,0,INDIVIDUAL,5,682,Good-Loan
2011,Dec,8000.0,36,12.69,B,B5,OPW Fuel Management Systems,5,MORTGAGE,35000.0,Not Verified,Fully Paid,debt_consolidation,IL,10.05,0,INDIVIDUAL,9,707,Good-Loan
2011,Dec,10000.0,36,18.25,D,D5,Gucci Group/ Yves Saint Laurent,1,RENT,75000.0,Verified,Charged Off,credit_card,CA,24.14,0,INDIVIDUAL,14,667,Defaulted-Loan
2011,Dec,8000.0,36,11.71,B,B3,Wal-Mart,9,MORTGAGE,35000.0,Verified,Fully Paid,credit_card,NV,9.7,0,INDIVIDUAL,5,692,Good-Loan
2011,Dec,10000.0,36,8.9,A,A5,Renal Support Network,6,RENT,24000.0,Verified,Fully Paid,debt_consolidation,CA,7.0,0,INDIVIDUAL,11,712,Good-Loan
2011,Dec,12000.0,36,11.71,B,B3,"Avon Protection Systems, Inc.",2,MORTGAGE,126000.0,Not Verified,Fully Paid,debt_consolidation,OH,13.32,0,INDIVIDUAL,21,697,Good-Loan
2011,Dec,10000.0,36,7.9,A,A4,RAM DME,1,RENT,43000.0,Not Verified,Fully Paid,debt_consolidation,CA,25.26,0,INDIVIDUAL,8,732,Good-Loan
2011,Dec,12000.0,36,9.91,B,B1,samuraisushi restaurant,1,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,CA,16.44,1,INDIVIDUAL,11,727,Good-Loan
2011,Dec,25000.0,60,13.49,C,C1,Midnight,10,MORTGAGE,67000.0,Verified,Charged Off,credit_card,AK,14.15,0,INDIVIDUAL,12,742,Defaulted-Loan
2011,Dec,19750.0,36,10.65,B,B2,"PACIFIC WOOD LAMINATES, INC.",4,RENT,45000.0,Verified,Charged Off,debt_consolidation,OR,22.8,0,INDIVIDUAL,11,722,Defaulted-Loan
2011,Dec,10000.0,36,9.91,B,B1,Albert Einstein College of Medicine,3,RENT,31200.0,Verified,Fully Paid,debt_consolidation,NY,14.81,0,INDIVIDUAL,6,712,Good-Loan
2011,Dec,13650.0,36,12.42,B,B4,MWH Americas,4,RENT,66000.0,Verified,Fully Paid,debt_consolidation,NV,24.09,0,INDIVIDUAL,10,677,Good-Loan
2011,Dec,28000.0,60,19.91,E,E4,American Airlines,10,RENT,52000.0,Verified,Charged Off,debt_consolidation,TX,20.7,0,INDIVIDUAL,23,687,Defaulted-Loan
2011,Dec,18000.0,36,7.9,A,A4,United States Air Force,10,RENT,56964.0,Verified,Fully Paid,debt_consolidation,CA,27.55,0,INDIVIDUAL,12,722,Good-Loan
2011,Dec,2500.0,36,14.27,C,C2,United states air force,7,RENT,49500.0,Verified,Fully Paid,debt_consolidation,FL,10.33,1,INDIVIDUAL,7,672,Good-Loan
2011,Dec,21000.0,60,20.3,E,E5,King Soopers (Kroger Co),10,RENT,70000.0,Verified,Fully Paid,credit_card,CO,23.21,2,INDIVIDUAL,20,672,Good-Loan
2011,Dec,35000.0,36,8.9,A,A5,City of Los Angeles,6,MORTGAGE,125000.0,Verified,Fully Paid,debt_consolidation,CA,22.71,0,INDIVIDUAL,11,742,Good-Loan
2011,Dec,10000.0,36,7.51,A,A3,Malvern School of Medford,3,RENT,33000.0,Not Verified,Fully Paid,credit_card,NJ,9.75,1,INDIVIDUAL,7,747,Good-Loan
2011,Dec,7000.0,36,12.69,B,B5,Best Buy,1,RENT,30000.0,Verified,Fully Paid,credit_card,VA,15.8,2,INDIVIDUAL,7,677,Good-Loan
2011,Dec,24000.0,36,15.96,C,C5,lafidale inc,8,MORTGAGE,90000.0,Verified,Charged Off,home_improvement,CA,9.17,1,INDIVIDUAL,16,717,Defaulted-Loan
2011,Dec,10625.0,36,7.51,A,A3,Dennis Alleman DMD,5,MORTGAGE,23000.0,Not Verified,Fully Paid,medical,OR,18.89,1,INDIVIDUAL,6,732,Good-Loan
2011,Dec,5000.0,36,14.65,C,C3,Military,2,RENT,24000.0,Verified,Fully Paid,debt_consolidation,PA,18.3,2,INDIVIDUAL,6,672,Good-Loan
2011,Dec,8850.0,36,6.62,A,A2,Carroll County Public Schools,10,RENT,62000.0,Verified,Fully Paid,credit_card,MD,17.71,0,INDIVIDUAL,13,737,Good-Loan
2011,Dec,6375.0,36,7.51,A,A3,Dental TLC,4,RENT,44000.0,Verified,Fully Paid,debt_consolidation,GA,4.8,0,INDIVIDUAL,11,732,Good-Loan
2011,Dec,6000.0,36,11.71,B,B3,Infosys Technologies Ltd.,1,RENT,90000.0,Not Verified,Fully Paid,credit_card,NJ,2.97,0,INDIVIDUAL,4,682,Good-Loan
2011,Dec,11100.0,36,6.62,A,A2,Aetna ,10,RENT,41000.0,Verified,Charged Off,credit_card,PA,29.85,1,INDIVIDUAL,20,757,Defaulted-Loan
2011,Dec,10000.0,60,12.69,B,B5,Barnes and Noble,2,MORTGAGE,56000.0,Verified,Fully Paid,debt_consolidation,CA,10.82,1,INDIVIDUAL,11,737,Good-Loan
2011,Dec,6200.0,36,6.03,A,A1,WV State Tax Department,5,MORTGAGE,26500.0,Not Verified,Fully Paid,small_business,WV,18.2,0,INDIVIDUAL,11,772,Good-Loan
2011,Dec,15000.0,36,18.64,E,E1,Norfolk Southern ,1,RENT,54000.0,Not Verified,Fully Paid,debt_consolidation,GA,19.69,2,INDIVIDUAL,5,662,Good-Loan
2011,Dec,4200.0,36,11.71,B,B3,Search for Common Ground,2,RENT,53000.0,Not Verified,Fully Paid,other,MD,16.91,0,INDIVIDUAL,9,682,Good-Loan
2011,Dec,14000.0,36,14.27,C,C2,Kazork,4,RENT,52800.0,Not Verified,Fully Paid,debt_consolidation,CA,7.36,1,INDIVIDUAL,6,682,Good-Loan
2011,Dec,8875.0,36,7.51,A,A3,Ashbrook Village Senior Community,1,MORTGAGE,38000.0,Not Verified,Fully Paid,debt_consolidation,GA,23.53,1,INDIVIDUAL,18,742,Good-Loan
2011,Dec,13500.0,36,9.91,B,B1,Bank of the West,7,RENT,38000.0,Verified,Fully Paid,debt_consolidation,CA,12.38,1,INDIVIDUAL,14,747,Good-Loan
2011,Dec,12000.0,36,9.91,B,B1,Luxottica Retail,2,RENT,42000.0,Not Verified,Charged Off,debt_consolidation,MN,7.83,2,INDIVIDUAL,5,727,Defaulted-Loan
2011,Dec,16000.0,60,19.91,E,E4,Energy Northwest,4,RENT,55000.0,Verified,Fully Paid,debt_consolidation,WA,15.8,0,INDIVIDUAL,7,667,Good-Loan
2011,Dec,21600.0,60,19.42,E,E3,State of Georgia/United States Air Force,8,MORTGAGE,60000.0,Verified,Fully Paid,debt_consolidation,GA,16.74,0,INDIVIDUAL,21,677,Good-Loan
