IssuedYear,IssuedMonth,LoanAmt,Term,IntRate,Grade,SubGrade,EmpTitle,EmpLength,HomeStatus,AnnualInc,VerificationStatus,LoanStatus,Purpose,State,DTI,NoOfInqs,AppType,CreditHistory,FICO,DefaultStatus
2010,Sep,7500.0,36,7.88,A,A5,Municipal Gas Authority of Georgia,10,MORTGAGE,46300.0,Verified,Fully Paid,debt_consolidation,GA,12.52,2,INDIVIDUAL,19,722,Good-Loan
2010,Sep,7000.0,60,10.75,B,B2,Unknown,0,OWN,13740.0,Verified,Charged Off,debt_consolidation,MO,10.66,0,INDIVIDUAL,24,757,Defaulted-Loan
2010,Sep,2750.0,36,14.84,D,D1,Ballwin Athletic Association,9,RENT,16800.0,Not Verified,Fully Paid,credit_card,MO,4.07,0,INDIVIDUAL,4,677,Good-Loan
2010,Sep,10000.0,60,15.21,D,D2,Washington Center For Dentistry,2,RENT,48000.0,Verified,Charged Off,other,MD,11.25,2,INDIVIDUAL,14,692,Defaulted-Loan
2010,Sep,1000.0,36,11.49,B,B4,Loranger International Corp.,7,OWN,55000.0,Verified,Fully Paid,wedding,CA,16.02,2,INDIVIDUAL,25,687,Good-Loan
2010,Sep,10000.0,36,13.98,C,C3,Deep Web Technologies,5,OWN,64999.92,Not Verified,Fully Paid,debt_consolidation,NM,13.53,0,INDIVIDUAL,10,682,Good-Loan
2010,Sep,7300.0,36,13.61,C,C2,ecsm uitilty contractors,1,OWN,26400.0,Not Verified,Fully Paid,medical,NJ,11.32,1,INDIVIDUAL,6,682,Good-Loan
2010,Sep,10000.0,60,13.98,C,C3,Pittsburgh Logistics,1,RENT,32000.0,Verified,Fully Paid,moving,PA,5.29,1,INDIVIDUAL,5,712,Good-Loan
2010,Sep,13000.0,36,10.38,B,B1,us army,1,MORTGAGE,43800.0,Not Verified,Fully Paid,debt_consolidation,MA,6.0,0,INDIVIDUAL,7,732,Good-Loan
2010,Sep,12000.0,60,18.3,F,F1,Harris County Constable Pct 4,10,RENT,125000.0,Not Verified,Charged Off,house,TX,4.82,3,INDIVIDUAL,14,662,Defaulted-Loan
2010,Sep,5500.0,36,7.51,A,A4,Gate 1 Travel LTD,6,OWN,54996.0,Not Verified,Fully Paid,other,PA,17.96,4,INDIVIDUAL,12,752,Good-Loan
2010,Sep,7000.0,36,15.58,D,D3,Tristate-Brickface Stucco,3,OWN,24996.0,Not Verified,Fully Paid,debt_consolidation,NJ,9.55,0,INDIVIDUAL,3,667,Good-Loan
2010,Sep,1000.0,36,13.98,C,C3,Northwestern Univ,1,RENT,24960.0,Verified,Fully Paid,major_purchase,IL,12.07,0,INDIVIDUAL,3,692,Good-Loan
2010,Sep,3000.0,36,6.39,A,A1,NonPublic Educational Services,2,MORTGAGE,36000.0,Not Verified,Fully Paid,home_improvement,MA,10.37,0,INDIVIDUAL,19,772,Good-Loan
2010,Sep,20000.0,60,18.67,F,F2,Georgia Pacific,3,MORTGAGE,77000.0,Verified,Fully Paid,debt_consolidation,GA,15.58,2,INDIVIDUAL,10,677,Good-Loan
2010,Sep,1600.0,36,15.21,D,D2,Unknown,0,RENT,57600.0,Verified,Fully Paid,debt_consolidation,CA,15.77,1,INDIVIDUAL,6,667,Good-Loan
2010,Sep,8400.0,60,13.61,C,C2,Drug and Alcohol Testing Compliance Serv,1,RENT,35400.0,Not Verified,Charged Off,major_purchase,LA,17.56,1,INDIVIDUAL,16,707,Defaulted-Loan
2010,Sep,9000.0,36,15.21,D,D2,BCBG MAX AZRIA GROUP INC.,1,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,CA,6.41,0,INDIVIDUAL,9,667,Good-Loan
2010,Sep,16000.0,36,11.12,B,B3,"PureScience Applications, LLC",1,RENT,55000.0,Not Verified,Fully Paid,credit_card,NY,16.12,1,INDIVIDUAL,15,722,Good-Loan
2010,Sep,18250.0,60,13.23,C,C1,"PAML Pathology Assoc. Medical Labs,LLC",6,RENT,29784.0,Not Verified,Charged Off,debt_consolidation,WA,12.65,5,INDIVIDUAL,11,742,Defaulted-Loan
2010,Sep,12000.0,36,13.23,C,C1,US Coast Guard,10,RENT,96000.0,Verified,Fully Paid,debt_consolidation,WA,17.34,0,INDIVIDUAL,14,697,Good-Loan
2010,Sep,10000.0,60,13.61,C,C2,The City College of New York,2,MORTGAGE,71073.0,Verified,Fully Paid,home_improvement,NY,13.95,3,INDIVIDUAL,11,707,Good-Loan
2010,Sep,8000.0,36,10.75,B,B2,starks timber processing,5,MORTGAGE,550000.0,Verified,Fully Paid,major_purchase,WA,0.53,1,INDIVIDUAL,14,727,Good-Loan
2010,Sep,7200.0,36,14.72,C,C5,US Air Force,10,RENT,68400.0,Verified,Fully Paid,other,CA,19.65,2,INDIVIDUAL,17,672,Good-Loan
2010,Sep,7500.0,60,11.86,B,B5,Specialty Transportation,1,RENT,35004.0,Verified,Fully Paid,major_purchase,CT,10.32,0,INDIVIDUAL,19,722,Good-Loan
2010,Sep,8000.0,36,17.19,E,E3,Thomson Reuters,3,MORTGAGE,150000.0,Verified,Fully Paid,credit_card,NY,12.33,0,INDIVIDUAL,12,667,Good-Loan
2010,Sep,8000.0,36,19.79,F,F5,Palm Beach County Sheriff's Office,1,RENT,41000.0,Verified,Fully Paid,other,FL,3.4,1,INDIVIDUAL,3,677,Good-Loan
2010,Sep,18000.0,36,10.38,B,B1,Swirl Inc,1,RENT,55000.0,Not Verified,Fully Paid,debt_consolidation,CA,12.37,0,INDIVIDUAL,12,737,Good-Loan
2010,Sep,5000.0,36,14.35,C,C4,24 hr fitness,1,RENT,16800.0,Verified,Fully Paid,debt_consolidation,CA,7.86,1,INDIVIDUAL,7,702,Good-Loan
2010,Sep,24000.0,36,7.88,A,A5,HCC,10,MORTGAGE,83004.0,Verified,Fully Paid,credit_card,MD,14.14,1,INDIVIDUAL,17,787,Good-Loan
2010,Sep,7750.0,36,7.51,A,A4,"Carole Shear, M.D.",10,MORTGAGE,65000.0,Not Verified,Fully Paid,debt_consolidation,NY,3.91,2,INDIVIDUAL,16,742,Good-Loan
2010,Sep,6000.0,60,10.75,B,B2,delta airlines,10,MORTGAGE,45000.0,Verified,Fully Paid,debt_consolidation,GA,23.68,2,INDIVIDUAL,17,742,Good-Loan
2010,Sep,10800.0,36,7.14,A,A3,City of Chicago,6,RENT,77000.0,Not Verified,Fully Paid,debt_consolidation,IL,11.89,2,INDIVIDUAL,16,772,Good-Loan
2010,Sep,8000.0,60,11.12,B,B3,Department of Homeland Security,3,RENT,38790.0,Verified,Fully Paid,debt_consolidation,VT,14.42,0,INDIVIDUAL,6,727,Good-Loan
2010,Sep,10000.0,60,10.38,B,B1,Capital Title,1,RENT,42324.0,Verified,Fully Paid,major_purchase,TX,15.79,1,INDIVIDUAL,12,792,Good-Loan
2010,Sep,12000.0,36,15.21,D,D2,Cook Childrens Medical Center,2,MORTGAGE,87504.0,Not Verified,Fully Paid,debt_consolidation,TX,4.59,0,INDIVIDUAL,17,667,Good-Loan
2010,Sep,9600.0,60,11.12,B,B3,Cregger Company,4,MORTGAGE,35000.0,Verified,Fully Paid,medical,SC,11.97,0,INDIVIDUAL,16,737,Good-Loan
2010,Sep,11000.0,60,11.49,B,B4,EyeMasters,4,MORTGAGE,51000.0,Verified,Fully Paid,car,AZ,17.58,0,INDIVIDUAL,17,727,Good-Loan
2010,Sep,10800.0,36,10.75,B,B2,"Vancon, Inc",2,RENT,50000.0,Not Verified,Fully Paid,debt_consolidation,UT,7.97,1,INDIVIDUAL,7,732,Good-Loan
2010,Sep,12600.0,60,16.32,D,D5,Associate Press,7,RENT,66996.0,Verified,Fully Paid,debt_consolidation,NY,7.81,1,INDIVIDUAL,13,682,Good-Loan
2010,Sep,4000.0,60,13.61,C,C2,Allegheny County,1,RENT,34500.0,Verified,Fully Paid,other,PA,12.03,1,INDIVIDUAL,5,697,Good-Loan
2010,Sep,14400.0,36,7.51,A,A4,dept. of home land security,2,OWN,61000.0,Verified,Fully Paid,debt_consolidation,CA,0.49,0,INDIVIDUAL,14,802,Good-Loan
2010,Sep,21600.0,36,14.35,C,C4,Goldman Sachs,2,RENT,63000.0,Verified,Fully Paid,debt_consolidation,NJ,11.24,2,INDIVIDUAL,7,702,Good-Loan
2010,Sep,6000.0,36,15.58,D,D3,"PROCEED, INC. ",2,RENT,35000.0,Verified,Fully Paid,debt_consolidation,NJ,21.05,1,INDIVIDUAL,6,667,Good-Loan
2010,Sep,7500.0,60,11.12,B,B3,Accenture,3,RENT,66000.0,Not Verified,Fully Paid,other,VA,12.73,1,INDIVIDUAL,8,737,Good-Loan
2010,Sep,5000.0,36,11.49,B,B4,Mt Hood Skibowl,2,RENT,27036.0,Not Verified,Fully Paid,debt_consolidation,OR,9.99,0,INDIVIDUAL,14,692,Good-Loan
2010,Sep,10500.0,60,15.95,D,D4,Dell,4,MORTGAGE,85000.0,Verified,Fully Paid,credit_card,TX,18.59,0,INDIVIDUAL,8,682,Good-Loan
2010,Sep,6875.0,36,11.86,B,B5,Stanford Hospital and Clinics (1 of 2),5,RENT,80266.0,Verified,Fully Paid,wedding,CA,6.19,0,INDIVIDUAL,10,697,Good-Loan
2010,Sep,6000.0,60,16.82,E,E2,bmw financial services,2,RENT,31000.0,Not Verified,Fully Paid,debt_consolidation,OH,20.48,1,INDIVIDUAL,15,667,Good-Loan
2010,Sep,2350.0,36,13.98,C,C3,US Army,6,RENT,44400.0,Not Verified,Fully Paid,moving,TX,10.3,3,INDIVIDUAL,8,697,Good-Loan
2010,Sep,5000.0,60,7.88,A,A5,Unknown,0,RENT,13800.0,Verified,Fully Paid,other,MD,5.91,0,INDIVIDUAL,13,772,Good-Loan
2010,Sep,9000.0,36,7.51,A,A4,The Shaw Group,4,OWN,139380.0,Verified,Fully Paid,major_purchase,CO,10.01,0,INDIVIDUAL,17,742,Good-Loan
2010,Sep,4800.0,60,11.86,B,B5,frischs,10,MORTGAGE,72996.0,Verified,Fully Paid,major_purchase,OH,19.18,1,INDIVIDUAL,27,712,Good-Loan
2010,Sep,15000.0,36,7.88,A,A5,acme truck line inc,10,MORTGAGE,72000.0,Verified,Fully Paid,credit_card,LA,7.63,0,INDIVIDUAL,36,752,Good-Loan
2010,Sep,10500.0,60,13.23,C,C1,Federal Reserve Bank of Chicago,3,RENT,52400.0,Verified,Fully Paid,educational,IL,4.6,2,INDIVIDUAL,9,712,Good-Loan
2010,Sep,4000.0,36,11.12,B,B3,Stratford School,1,RENT,34200.0,Not Verified,Fully Paid,debt_consolidation,CA,18.77,1,INDIVIDUAL,23,702,Good-Loan
2010,Sep,18000.0,60,11.49,B,B4,Pickens County Board of Education,10,MORTGAGE,54000.0,Verified,Charged Off,debt_consolidation,GA,19.04,0,INDIVIDUAL,19,737,Defaulted-Loan
2010,Sep,15000.0,36,7.51,A,A4,ISAC,1,MORTGAGE,95004.0,Verified,Fully Paid,other,FL,19.39,1,INDIVIDUAL,16,782,Good-Loan
2010,Sep,24000.0,60,13.61,C,C2,Customs and Border Protection,10,MORTGAGE,115000.0,Verified,Fully Paid,debt_consolidation,TX,2.32,0,INDIVIDUAL,15,722,Good-Loan
2010,Sep,7200.0,36,10.38,B,B1,puliz records management services,2,RENT,55700.0,Not Verified,Charged Off,debt_consolidation,NV,16.5,2,INDIVIDUAL,11,717,Defaulted-Loan
2010,Sep,20000.0,36,14.84,D,D1,POSabilities Inc.,6,RENT,60000.0,Verified,Fully Paid,other,FL,22.98,1,INDIVIDUAL,22,697,Good-Loan
2010,Sep,8000.0,36,15.58,D,D3,Madison Company,10,OWN,45678.84,Not Verified,Charged Off,debt_consolidation,CT,12.01,0,INDIVIDUAL,16,667,Defaulted-Loan
2010,Sep,5000.0,36,7.88,A,A5,Albuquerque Publishing Company,10,RENT,10800.0,Verified,Fully Paid,home_improvement,NM,1.0,1,INDIVIDUAL,18,797,Good-Loan
2010,Sep,10000.0,36,10.38,B,B1,walgreens,7,RENT,30000.0,Verified,Charged Off,credit_card,CA,8.88,0,INDIVIDUAL,8,727,Defaulted-Loan
2010,Sep,16000.0,60,16.32,D,D5,Social Security Administration,10,MORTGAGE,95000.0,Verified,Fully Paid,debt_consolidation,MD,24.37,2,INDIVIDUAL,14,687,Good-Loan
2010,Sep,6000.0,36,7.14,A,A3,BJs WholeSale,7,RENT,26004.0,Verified,Fully Paid,other,NJ,5.54,1,INDIVIDUAL,8,747,Good-Loan
2010,Sep,20500.0,60,13.98,C,C3,r.r. donnelley & Sons Inc,10,OWN,60000.0,Verified,Fully Paid,moving,PA,12.58,1,INDIVIDUAL,13,737,Good-Loan
2010,Sep,9000.0,36,7.14,A,A3,Dreyer's Grand Ice Cream,1,RENT,57000.0,Verified,Fully Paid,credit_card,CA,13.41,0,INDIVIDUAL,18,767,Good-Loan
2010,Sep,13500.0,60,10.38,B,B1,Biola University,9,OWN,56148.0,Verified,Fully Paid,debt_consolidation,CA,15.26,0,INDIVIDUAL,20,787,Good-Loan
2010,Sep,3000.0,36,10.75,B,B2,Spectrum Equity Investors,6,RENT,69996.0,Verified,Fully Paid,major_purchase,MA,7.01,1,INDIVIDUAL,13,707,Good-Loan
2010,Sep,2500.0,36,6.39,A,A1,Schindler Elevator,10,MORTGAGE,81800.0,Verified,Fully Paid,other,PA,3.46,0,INDIVIDUAL,17,792,Good-Loan
2010,Sep,11100.0,60,15.95,D,D4,Monterey-Salinas Transit,1,RENT,37500.0,Verified,Fully Paid,major_purchase,CA,16.06,3,INDIVIDUAL,17,697,Good-Loan
2010,Sep,12000.0,36,16.45,E,E1,US Dept of Commerce census Bureaus,2,MORTGAGE,30000.0,Verified,Fully Paid,debt_consolidation,MD,12.52,1,INDIVIDUAL,36,667,Good-Loan
2010,Sep,5000.0,36,11.86,B,B5,NTV International Corp.,3,RENT,54996.0,Verified,Fully Paid,debt_consolidation,NY,13.18,3,INDIVIDUAL,12,687,Good-Loan
2010,Sep,14000.0,60,11.12,B,B3,E&M,1,RENT,37440.0,Not Verified,Fully Paid,debt_consolidation,CA,12.02,0,INDIVIDUAL,16,742,Good-Loan
2010,Sep,5000.0,36,11.49,B,B4,Heritage Bank,7,MORTGAGE,86700.0,Verified,Charged Off,moving,WA,18.39,3,INDIVIDUAL,16,697,Defaulted-Loan
2010,Sep,20000.0,36,11.49,B,B4,New York Presbyterian at Columbia,10,RENT,90000.0,Verified,Fully Paid,debt_consolidation,NY,8.84,0,INDIVIDUAL,17,717,Good-Loan
2010,Sep,8000.0,36,13.61,C,C2,"LARKSPUR SECURITIES, INC.",10,MORTGAGE,120000.0,Verified,Fully Paid,debt_consolidation,IL,14.55,2,INDIVIDUAL,19,682,Good-Loan
2010,Sep,6000.0,60,13.23,C,C1,edmc,1,RENT,35000.0,Verified,Fully Paid,debt_consolidation,PA,15.09,0,INDIVIDUAL,6,717,Good-Loan
2010,Sep,10000.0,36,11.86,B,B5,Bank of America,10,MORTGAGE,77256.0,Verified,Fully Paid,debt_consolidation,AZ,20.13,0,INDIVIDUAL,9,702,Good-Loan
2010,Sep,12000.0,60,10.38,B,B1,Dillard's,10,OWN,20004.0,Verified,Fully Paid,debt_consolidation,GA,15.84,0,INDIVIDUAL,16,777,Good-Loan
2010,Sep,15250.0,60,17.56,E,E4,SCSD,10,MORTGAGE,55600.0,Verified,Fully Paid,medical,NY,16.92,0,INDIVIDUAL,16,762,Good-Loan
2010,Sep,15000.0,60,19.04,F,F3,Washoe County Court,10,RENT,59500.0,Verified,Fully Paid,debt_consolidation,NV,20.55,2,INDIVIDUAL,12,667,Good-Loan
2010,Sep,9100.0,36,7.88,A,A5,Songs Music Publishing,1,RENT,125000.0,Not Verified,Fully Paid,debt_consolidation,NY,2.34,0,INDIVIDUAL,16,752,Good-Loan
2010,Sep,8400.0,36,13.61,C,C2,State Teachers Retirement System of Ohio,10,MORTGAGE,49901.52,Not Verified,Fully Paid,debt_consolidation,OH,10.03,0,INDIVIDUAL,25,702,Good-Loan
2010,Sep,21000.0,60,15.95,D,D4,Kohler Company,2,MORTGAGE,59100.0,Verified,Fully Paid,debt_consolidation,WI,18.48,1,INDIVIDUAL,9,702,Good-Loan
2010,Sep,8700.0,36,6.76,A,A2,Beam Global Spirits and Wines,5,MORTGAGE,72000.0,Verified,Fully Paid,debt_consolidation,KY,9.07,1,INDIVIDUAL,11,792,Good-Loan
2010,Sep,5000.0,36,7.88,A,A5,Pine Point Inc,8,OWN,65000.0,Not Verified,Charged Off,debt_consolidation,MA,16.78,1,INDIVIDUAL,7,727,Defaulted-Loan
2010,Sep,15000.0,36,10.38,B,B1,Gastroenterology Center of CT,10,MORTGAGE,64000.0,Verified,Fully Paid,other,CT,13.24,0,INDIVIDUAL,13,732,Good-Loan
2010,Sep,1675.0,36,15.21,D,D2,Global Quality Trade,1,RENT,28800.0,Not Verified,Fully Paid,car,FL,11.08,0,INDIVIDUAL,5,667,Good-Loan
2010,Sep,16000.0,36,7.88,A,A5,CACI,2,MORTGAGE,102960.0,Not Verified,Fully Paid,debt_consolidation,VA,21.0,0,INDIVIDUAL,13,747,Good-Loan
2010,Sep,1000.0,36,11.12,B,B3,"southwest securities,inc",7,RENT,42000.0,Verified,Fully Paid,medical,TX,12.89,2,INDIVIDUAL,15,697,Good-Loan
2010,Sep,25000.0,36,10.75,B,B2,Hall Financial Company,4,MORTGAGE,175000.0,Verified,Fully Paid,credit_card,TX,12.11,1,INDIVIDUAL,23,767,Good-Loan
2010,Sep,15000.0,36,7.88,A,A5,Department of Public Social Services,6,RENT,38000.0,Verified,Fully Paid,debt_consolidation,CA,22.29,0,INDIVIDUAL,17,757,Good-Loan
2010,Sep,6250.0,36,6.76,A,A2,Tewksbury Twp Board Of Education,9,MORTGAGE,65000.0,Verified,Fully Paid,major_purchase,PA,3.77,0,INDIVIDUAL,22,782,Good-Loan
2010,Sep,3000.0,36,7.88,A,A5,SLT Expressway,1,RENT,57000.0,Verified,Fully Paid,major_purchase,FL,8.48,0,INDIVIDUAL,18,727,Good-Loan
2010,Sep,13000.0,36,7.88,A,A5,Marlborough Board of Education,3,RENT,54000.0,Verified,Charged Off,other,CT,5.47,2,INDIVIDUAL,9,747,Defaulted-Loan
2010,Sep,4500.0,36,7.51,A,A4,Unknown,10,MORTGAGE,84906.0,Not Verified,Fully Paid,small_business,VA,20.27,2,INDIVIDUAL,41,722,Good-Loan
2010,Sep,5000.0,60,17.93,E,E5,Mighty Fine ,3,RENT,75000.0,Verified,Fully Paid,other,CA,3.31,0,INDIVIDUAL,11,692,Good-Loan
2010,Sep,8000.0,60,7.88,A,A5,SAP America Inc,10,MORTGAGE,108396.0,Verified,Fully Paid,car,PA,2.77,3,INDIVIDUAL,18,797,Good-Loan
2010,Sep,10000.0,60,11.49,B,B4,Unknown,10,MORTGAGE,100000.0,Verified,Charged Off,small_business,MA,4.37,3,INDIVIDUAL,9,757,Defaulted-Loan
2010,Sep,6000.0,36,7.88,A,A5,mountain tarp,5,RENT,35000.0,Verified,Charged Off,debt_consolidation,KY,4.46,0,INDIVIDUAL,13,732,Defaulted-Loan
2010,Sep,6300.0,36,10.75,B,B2,Scientific Research Corp.,4,RENT,54380.0,Verified,Fully Paid,credit_card,CA,16.55,0,INDIVIDUAL,8,727,Good-Loan
2010,Sep,3500.0,36,15.58,D,D3,Appalachian Electronic Instruments Inc.,10,MORTGAGE,40000.0,Not Verified,Fully Paid,debt_consolidation,WV,0.72,0,INDIVIDUAL,8,662,Good-Loan
2010,Sep,18400.0,60,18.67,F,F2,The Coca-Cola Company,2,MORTGAGE,62000.0,Verified,Fully Paid,debt_consolidation,GA,23.83,1,INDIVIDUAL,17,672,Good-Loan
2010,Sep,4000.0,36,13.61,C,C2,Lab Corp of America,1,RENT,36000.0,Not Verified,Fully Paid,debt_consolidation,CA,12.33,0,INDIVIDUAL,9,677,Good-Loan
2010,Sep,18000.0,36,7.88,A,A5,New York Presbyterian Hospital,2,RENT,100000.0,Not Verified,Fully Paid,debt_consolidation,NY,12.88,0,INDIVIDUAL,19,762,Good-Loan
2010,Sep,10000.0,36,7.14,A,A3,Pitney Bowes,10,MORTGAGE,106000.0,Verified,Fully Paid,credit_card,CT,8.2,0,INDIVIDUAL,30,782,Good-Loan
2010,Sep,15000.0,60,17.56,E,E4,thoroughbred mortgage,3,RENT,85000.0,Verified,Charged Off,debt_consolidation,CT,15.85,0,INDIVIDUAL,18,677,Defaulted-Loan
2010,Sep,5000.0,36,10.75,B,B2,"Ruby Tuesday, Inc",3,MORTGAGE,54996.0,Verified,Fully Paid,credit_card,SC,9.86,1,INDIVIDUAL,16,717,Good-Loan
2010,Sep,5000.0,36,14.84,D,D1,Federal Aviation Administration,8,RENT,98760.0,Verified,Fully Paid,other,VA,17.31,0,INDIVIDUAL,15,662,Good-Loan
2010,Sep,4500.0,36,11.49,B,B4,ABB  Inc,3,MORTGAGE,83004.0,Not Verified,Fully Paid,major_purchase,AL,22.02,3,INDIVIDUAL,15,707,Good-Loan
2010,Sep,7200.0,36,13.61,C,C2,Stratmar FinancialRFetail Coverage,2,RENT,75000.0,Verified,Fully Paid,debt_consolidation,CA,7.5,1,INDIVIDUAL,5,682,Good-Loan
2010,Sep,4500.0,36,6.76,A,A2,TD Bank,2,MORTGAGE,80000.0,Verified,Fully Paid,credit_card,NH,2.31,0,INDIVIDUAL,18,807,Good-Loan
2010,Sep,5600.0,36,15.21,D,D2,San Jose State University,9,OWN,96000.0,Verified,Fully Paid,other,CA,16.98,0,INDIVIDUAL,34,662,Good-Loan
2010,Sep,2000.0,36,14.84,D,D1,Heritage Security,1,MORTGAGE,21600.0,Not Verified,Fully Paid,major_purchase,CA,16.11,0,INDIVIDUAL,3,687,Good-Loan
2010,Sep,7200.0,36,13.98,C,C3,LPA INC,2,RENT,65000.0,Not Verified,Fully Paid,debt_consolidation,CA,22.06,1,INDIVIDUAL,7,677,Good-Loan
2010,Sep,6000.0,36,11.49,B,B4,Penn Presbyterian Hospital,2,RENT,30000.0,Not Verified,Charged Off,moving,NJ,13.68,0,INDIVIDUAL,8,702,Defaulted-Loan
2010,Sep,3000.0,36,11.12,B,B3,United States Postal Service,3,MORTGAGE,55000.0,Verified,Fully Paid,debt_consolidation,MD,22.73,1,INDIVIDUAL,11,692,Good-Loan
2010,Sep,2400.0,36,10.75,B,B2,Apria Healthcare,1,MORTGAGE,60000.0,Not Verified,Fully Paid,home_improvement,CT,17.54,0,INDIVIDUAL,12,717,Good-Loan
2010,Sep,5000.0,36,7.14,A,A3,polk county school board,10,MORTGAGE,54000.0,Not Verified,Charged Off,home_improvement,FL,10.71,1,INDIVIDUAL,9,767,Defaulted-Loan
2010,Sep,8500.0,36,7.14,A,A3,federal express,10,MORTGAGE,58000.0,Verified,Fully Paid,debt_consolidation,AZ,14.15,1,INDIVIDUAL,23,762,Good-Loan
2010,Sep,16000.0,36,15.21,D,D2,USR,1,OWN,60000.0,Verified,Fully Paid,debt_consolidation,KY,22.06,2,INDIVIDUAL,10,677,Good-Loan
2010,Sep,6000.0,36,7.51,A,A4,Seahawk drilling,4,RENT,63000.0,Not Verified,Fully Paid,other,LA,13.43,0,INDIVIDUAL,5,737,Good-Loan
2010,Sep,20000.0,36,19.79,F,F5,AllianceBernstein,1,RENT,55000.0,Verified,Fully Paid,credit_card,CT,15.96,0,INDIVIDUAL,5,667,Good-Loan
2010,Sep,12000.0,60,13.98,C,C3,Forsyth County Schools,3,MORTGAGE,53004.0,Verified,Fully Paid,debt_consolidation,GA,14.72,2,INDIVIDUAL,9,702,Good-Loan
2010,Sep,6000.0,60,16.32,D,D5,Kona Grill,1,RENT,35000.0,Verified,Fully Paid,car,IL,12.45,3,INDIVIDUAL,4,687,Good-Loan
2010,Sep,6400.0,60,15.21,D,D2,FEDERAL BUREAU OF PRISONS,10,MORTGAGE,75000.0,Verified,Fully Paid,debt_consolidation,CA,20.08,2,INDIVIDUAL,22,687,Good-Loan
2010,Sep,20000.0,36,11.12,B,B3,urban associates,2,MORTGAGE,125000.0,Verified,Fully Paid,credit_card,NM,14.66,2,INDIVIDUAL,27,722,Good-Loan
2010,Sep,1400.0,36,11.49,B,B4,General Mills,5,RENT,41652.0,Not Verified,Charged Off,debt_consolidation,CA,16.13,0,INDIVIDUAL,16,692,Defaulted-Loan
2010,Sep,12000.0,60,16.45,E,E1,Salinas Valley Memorial Hospital,10,MORTGAGE,50400.0,Verified,Fully Paid,home_improvement,CA,2.21,2,INDIVIDUAL,16,692,Good-Loan
2010,Sep,6000.0,60,10.75,B,B2,Packaging Corp. of America,10,MORTGAGE,89058.0,Not Verified,Fully Paid,credit_card,NY,19.36,0,INDIVIDUAL,31,737,Good-Loan
2010,Sep,12300.0,60,10.75,B,B2,ConSol,3,RENT,28080.0,Not Verified,Fully Paid,debt_consolidation,CA,19.53,0,INDIVIDUAL,9,762,Good-Loan
